".rownames","Mean","SD","Naive.SE","Time.series.SE","tree","varnames","prior","model"
"q43",1.1875047990595,1.2256375452412,0.000866656619516888,0.000869438274310802,"hybrid28S","Rec_binary_v_an_binary","uniform","dependent"
"Root...P.0.0.",0.2004466145865,0.0898039054480497,0.0000635009505193515,0.000063476850362651,"hybrid28S","Rec_binary_v_an_binary","uniform","dependent"
"Root...P.0.1.",0.357010217959,0.12640947414814,0.0000893849963763753,0.0000893753422918184,"hybrid28S","Rec_binary_v_an_binary","uniform","dependent"
"Root...P.1.0.",0.332309610036,0.117300744698889,0.0000829441520148161,0.0000828953941002032,"hybrid28S","Rec_binary_v_an_binary","uniform","dependent"
"Root...P.1.1.",0.110233557233,0.0496042552615487,0.0000350755052711496,0.0000350755184036752,"hybrid28S","Rec_binary_v_an_binary","uniform","dependent"
"Lh",-68.7757672858265,1.61136880017216,0.00113940980559417,0.00113940997893009,"hybrid28S","Rec_binary_v_an_binary","exp","independent"
"alpha1",0.3323151993785,0.296893889171562,0.000209935682326059,0.00020993313325731,"hybrid28S","Rec_binary_v_an_binary","exp","independent"
"beta1",0.828413500879,0.275201004080625,0.000194596496174757,0.000194596495419843,"hybrid28S","Rec_binary_v_an_binary","exp","independent"
"alpha2",0.339142383308,0.294477109219795,0.000208226760833529,0.000208460272570398,"hybrid28S","Rec_binary_v_an_binary","exp","independent"
"beta2",0.8296887048555,0.279169439230997,0.000197402603580284,0.000197537627933404,"hybrid28S","Rec_binary_v_an_binary","exp","independent"
"Root...P.0.0.",0.2534154262585,0.163353829430212,0.000115508600522893,0.000115473998860483,"hybrid28S","Rec_binary_v_an_binary","exp","independent"
"Root...P.0.1.",0.2464334287305,0.161187564048578,0.00011397681958169,0.000114047610900354,"hybrid28S","Rec_binary_v_an_binary","exp","independent"
"Root...P.1.0.",0.253513645149,0.163255479982278,0.000115439056961333,0.000115373986071466,"hybrid28S","Rec_binary_v_an_binary","exp","independent"
"Root...P.1.1.",0.2466375004135,0.161258581469777,0.000114027036481803,0.000114001232935807,"hybrid28S","Rec_binary_v_an_binary","exp","independent"
"Lh",-49.8270792876745,1.86847861485102,0.0013212138990632,0.00132121440461906,"hybrid28S","Rec_binary_v_an_binary","exp","dependent"
"q12",0.4331413873775,0.605622765397691,0.000428239964253657,0.000429392144668106,"hybrid28S","Rec_binary_v_an_binary","exp","dependent"
"q13",0.7389133073695,1.10892831062125,0.00078413072829003,0.000785247500658685,"hybrid28S","Rec_binary_v_an_binary","exp","dependent"
"q21",12.6122170127655,10.2807763412005,0.00726960666672509,0.00725644594481552,"hybrid28S","Rec_binary_v_an_binary","exp","dependent"
"q24",16.9605451076145,12.9126989044249,0.00913065695873895,0.00913736765540868,"hybrid28S","Rec_binary_v_an_binary","exp","dependent"
"q31",13.9704299668715,9.3964189205998,0.0066442715376257,0.00664427457773852,"hybrid28S","Rec_binary_v_an_binary","exp","dependent"
"q34",9.1721006790625,8.32644214078917,0.00588768370090946,0.00589729890856652,"hybrid28S","Rec_binary_v_an_binary","exp","dependent"
"q42",0.938190005224,0.696383385821091,0.000492417414419741,0.000492416914486239,"hybrid28S","Rec_binary_v_an_binary","exp","dependent"
"q43",0.8582249257355,0.541782679461396,0.000383098206576571,0.000383098457204101,"hybrid28S","Rec_binary_v_an_binary","exp","dependent"
"Root...P.0.0.",0.153784968159,0.0852604272765447,0.0000602882262941072,0.0000603136489931572,"hybrid28S","Rec_binary_v_an_binary","exp","dependent"
"Root...P.0.1.",0.366751916085,0.130928056670521,0.000092580116719302,0.0000926466786845539,"hybrid28S","Rec_binary_v_an_binary","exp","dependent"
"Root...P.1.0.",0.3787502006885,0.123682936764236,0.0000874570433030585,0.000087457082868114,"hybrid28S","Rec_binary_v_an_binary","exp","dependent"
"Root...P.1.1.",0.1007129157385,0.0561941894511941,0.0000397352924242209,0.0000397353168442993,"hybrid28S","Rec_binary_v_an_binary","exp","dependent"
"Lh",-69.7292011621435,0.983242130207262,0.000695257177817861,0.000694563993310384,"hybrid28S","Rec_binary_v_an_binary","rjhp","independent"
"No.Off.Parmeters",1.068618,0.253833808409758,0.000179487607220947,0.000179475339487782,"hybrid28S","Rec_binary_v_an_binary","rjhp","independent"
"No.Off.Zero",0.0550175,0.228014474735818,0.000161230581294386,0.000161122442344078,"hybrid28S","Rec_binary_v_an_binary","rjhp","independent"
"alpha1",0.503474866358,0.198921783272065,0.000140658941877398,0.000141197901552974,"hybrid28S","Rec_binary_v_an_binary","rjhp","independent"
"beta1",0.563721282439,0.14735119456849,0.000104193028895318,0.000104193075366788,"hybrid28S","Rec_binary_v_an_binary","rjhp","independent"
"alpha2",0.5222031414115,0.18155449356522,0.000128378413554856,0.000128378453965347,"hybrid28S","Rec_binary_v_an_binary","rjhp","independent"
"beta2",0.5640034429575,0.147534380868843,0.000104322561170518,0.000104322617416401,"hybrid28S","Rec_binary_v_an_binary","rjhp","independent"
"Root...P.0.0.",0.5478961936995,0.174446342220842,0.000123352191537546,0.00012335225694074,"hybrid28S","Rec_binary_v_an_binary","rjhp","independent"
"Root...P.0.1.",0.172553261415,0.0810745229991665,0.0000573283449941753,0.000057399329869062,"hybrid28S","Rec_binary_v_an_binary","rjhp","independent"
"Root...P.1.0.",0.195313295099,0.125975621583898,0.0000890782162861647,0.0000891871968645666,"hybrid28S","Rec_binary_v_an_binary","rjhp","independent"
"Root...P.1.1.",0.08423724978,0.130054092134766,0.0000919621304695531,0.0000919621261449785,"hybrid28S","Rec_binary_v_an_binary","rjhp","independent"
"RJRates...Shape",0.652301015082,0.233183936429149,0.000164885942712824,0.000164993694849148,"hybrid28S","Rec_binary_v_an_binary","rjhp","independent"
"RJRates...Scale",0.6239032304,0.225505449700191,0.000159456432677527,0.000159456488215471,"hybrid28S","Rec_binary_v_an_binary","rjhp","independent"
"Lh",-50.631951218193,2.7280024053529,0.00192898899991825,0.0022399022874003,"hybrid28S","Rec_binary_v_an_binary","rjhp","dependent"
"No.Off.Parmeters",1.997584,0.144104730411901,0.000101897432075315,0.000104671033854699,"hybrid28S","Rec_binary_v_an_binary","rjhp","dependent"
"No.Off.Zero",1.876482,0.652102381758233,0.000461106016169145,0.000491018989489602,"hybrid28S","Rec_binary_v_an_binary","rjhp","dependent"
"q12",0.057905557133,0.155921608049812,0.000110253226385533,0.000118302956952205,"hybrid28S","Rec_binary_v_an_binary","rjhp","dependent"
"q13",0.071588366871,0.173474256390881,0.000122664823055285,0.000130365803810557,"hybrid28S","Rec_binary_v_an_binary","rjhp","dependent"
"q21",4.09038338889,1.9870142555895,0.00140503125444168,0.00181135828202201,"hybrid28S","Rec_binary_v_an_binary","rjhp","dependent"
"q24",3.635126813344,2.3286684654076,0.00164661726302499,0.00211896790279214,"hybrid28S","Rec_binary_v_an_binary","rjhp","dependent"
"q31",4.5639447849115,1.64384346465869,0.00116237286106935,0.00125863702128675,"hybrid28S","Rec_binary_v_an_binary","rjhp","dependent"
"q34",3.6314881481005,2.22122674505142,0.00157064449397878,0.0021070648163892,"hybrid28S","Rec_binary_v_an_binary","rjhp","dependent"
"q42",0.5098207599535,0.181112781563144,0.000128066076002857,0.00013236668399255,"hybrid28S","Rec_binary_v_an_binary","rjhp","dependent"
"q43",0.512721297578,0.184108594011153,0.000130184435300008,0.000134987233465283,"hybrid28S","Rec_binary_v_an_binary","rjhp","dependent"
"Root...P.0.0.",0.032658372508,0.0656640406283082,0.0000464314884083857,0.0000496328503150022,"hybrid28S","Rec_binary_v_an_binary","rjhp","dependent"
"Root...P.0.1.",0.4005257451885,0.22446124945542,0.000158718071603533,0.000225199241877852,"hybrid28S","Rec_binary_v_an_binary","rjhp","dependent"
"Root...P.1.0.",0.480952355908,0.228534199558025,0.000161598082240519,0.00023390405213178,"hybrid28S","Rec_binary_v_an_binary","rjhp","dependent"
"Root...P.1.1.",0.085863525904,0.0785611407217048,0.0000555511153420681,0.0000690368922392251,"hybrid28S","Rec_binary_v_an_binary","rjhp","dependent"
"RJRates...Shape",0.7678561796635,0.180795461166834,0.000127841696598817,0.00012775118003355,"hybrid28S","Rec_binary_v_an_binary","rjhp","dependent"
"RJRates...Scale",0.8497926133675,0.123813240632227,0.0000875491820517294,0.000087566132136617,"hybrid28S","Rec_binary_v_an_binary","rjhp","dependent"
"Lh",-78.208027984532,1.74630595527073,0.00123482478299839,0.00123691179246526,"iqtree","bristle_binary_v_an_binary","uniform","independent"
"alpha1",0.3209478387285,0.317886206315574,0.000224779492131408,0.000225020090449373,"iqtree","bristle_binary_v_an_binary","uniform","independent"
"beta1",1.9421103377135,0.527234896560904,0.000372811370636403,0.000372568272528335,"iqtree","bristle_binary_v_an_binary","uniform","independent"
"alpha2",0.313381468234,0.286949688280714,0.000202904070442659,0.000202904170519168,"iqtree","bristle_binary_v_an_binary","uniform","independent"
"beta2",1.286592329518,0.412043193013021,0.000291358535921265,0.000291086128152035,"iqtree","bristle_binary_v_an_binary","uniform","independent"
"Root...P.0.0.",0.1297697861875,0.106129336031113,0.0000750447731904261,0.0000751843838369743,"iqtree","bristle_binary_v_an_binary","uniform","independent"
"Root...P.0.1.",0.1872344223565,0.13077738716719,0.0000924735772917786,0.000092456794258293,"iqtree","bristle_binary_v_an_binary","uniform","independent"
"Root...P.1.0.",0.2794818910395,0.16526681348181,0.00011686128451808,0.00011686124514057,"iqtree","bristle_binary_v_an_binary","uniform","independent"
"Root...P.1.1.",0.403513900306,0.182271702258711,0.00012888555668555,0.000129077110718369,"iqtree","bristle_binary_v_an_binary","uniform","independent"
"Lh",-55.6213740509875,2.17739714707389,0.00153965228803219,0.00153744444813022,"iqtree","bristle_binary_v_an_binary","uniform","dependent"
"q12",1.084661328846,2.18944039943023,0.0015481681534409,0.00155011914066418,"iqtree","bristle_binary_v_an_binary","uniform","dependent"
"q13",0.6348672770915,0.888707339375474,0.000628410986162652,0.000628411146043935,"iqtree","bristle_binary_v_an_binary","uniform","dependent"
"q21",20.2177857879245,18.0952742846745,0.0127952911541239,0.0128084523198011,"iqtree","bristle_binary_v_an_binary","uniform","dependent"
"q24",36.8047721446075,29.4737683564777,0.0208411014719869,0.0208411038497496,"iqtree","bristle_binary_v_an_binary","uniform","dependent"
"q31",54.2140751005745,26.4725312912604,0.0187189063912233,0.0187163693520196,"iqtree","bristle_binary_v_an_binary","uniform","dependent"
"q34",45.6317473106315,28.1707778519646,0.019919748050424,0.01994099972112,"iqtree","bristle_binary_v_an_binary","uniform","dependent"
"q42",5.040431671982,4.02304422695927,0.00284472185389629,0.00284502708681387,"iqtree","bristle_binary_v_an_binary","uniform","dependent"
"q43",0.8632318835,0.881012595652377,0.000622969980696558,0.000622969648992863,"iqtree","bristle_binary_v_an_binary","uniform","dependent"
"Root...P.0.0.",0.1701968044755,0.079155379910407,0.0000559713059020462,0.0000559713324739934,"iqtree","bristle_binary_v_an_binary","uniform","dependent"
"Root...P.0.1.",0.293672770683,0.0886772228429607,0.0000627042656090482,0.0000627456729324575,"iqtree","bristle_binary_v_an_binary","uniform","dependent"
"Root...P.1.0.",0.370641285745,0.090426128428902,0.0000639409286085223,0.0000639408702041659,"iqtree","bristle_binary_v_an_binary","uniform","dependent"
"Root...P.1.1.",0.1654891392455,0.0659918053205266,0.0000466632530448868,0.0000467196967414808,"iqtree","bristle_binary_v_an_binary","uniform","dependent"
"Lh",-78.1110950868765,1.68307525537931,0.00119011392632599,0.00119011465269486,"iqtree","bristle_binary_v_an_binary","exp","independent"
"alpha1",0.3084805652555,0.301001364976379,0.000212840106321204,0.000212738883270609,"iqtree","bristle_binary_v_an_binary","exp","independent"
"beta1",1.9110426023215,0.515423389991696,0.000364459374245287,0.000365048776119349,"iqtree","bristle_binary_v_an_binary","exp","independent"
"alpha2",0.304342214431,0.278653611195285,0.000197037858078306,0.00019703789205814,"iqtree","bristle_binary_v_an_binary","exp","independent"
"beta2",1.268685687837,0.405528053445135,0.000286751636552436,0.000287359720391049,"iqtree","bristle_binary_v_an_binary","exp","independent"
"Root...P.0.0.",0.12772368238,0.105457830176737,0.0000745699468471899,0.0000745699692075271,"iqtree","bristle_binary_v_an_binary","exp","independent"
"Root...P.0.1.",0.1863781581975,0.131065263911156,0.000092677136889583,0.0000926771747637526,"iqtree","bristle_binary_v_an_binary","exp","independent"
"Root...P.1.0.",0.278908498757,0.165833292254246,0.000117261845499468,0.000117161939530436,"iqtree","bristle_binary_v_an_binary","exp","independent"
"Root...P.1.1.",0.406989660746,0.183185595302907,0.00012953177665438,0.000129816485114019,"iqtree","bristle_binary_v_an_binary","exp","independent"
"Lh",-54.5507906904685,1.90706895682043,0.00134850139155808,0.00134763610067967,"iqtree","bristle_binary_v_an_binary","exp","dependent"
"q12",0.6375502720305,0.825368644815569,0.00058362376572784,0.000585318859727202,"iqtree","bristle_binary_v_an_binary","exp","dependent"
"q13",0.4211433445225,0.540343607081918,0.000382080628738423,0.000381882191499008,"iqtree","bristle_binary_v_an_binary","exp","dependent"
"q21",13.8724576609425,7.66168563281896,0.00541762986628583,0.00541826743416768,"iqtree","bristle_binary_v_an_binary","exp","dependent"
"q24",9.1455001868435,8.20096714160291,0.00579895947811547,0.00580726114652317,"iqtree","bristle_binary_v_an_binary","exp","dependent"
"q31",17.7463484647915,13.5027985904252,0.00954792044828584,0.00955192163504626,"iqtree","bristle_binary_v_an_binary","exp","dependent"
"q34",12.922082014774,11.6447516902101,0.00823408288538105,0.008227842885325,"iqtree","bristle_binary_v_an_binary","exp","dependent"
"q42",2.3291956569855,1.15095904182288,0.00081385094334093,0.000814324928652689,"iqtree","bristle_binary_v_an_binary","exp","dependent"
"q43",0.457126121478,0.487193242907098,0.000344497645807874,0.000344497498745294,"iqtree","bristle_binary_v_an_binary","exp","dependent"
"Root...P.0.0.",0.127888146507,0.0718695491391471,0.0000508194455571107,0.0000507919918486707,"iqtree","bristle_binary_v_an_binary","exp","dependent"
"Root...P.0.1.",0.35579507072,0.111367336869092,0.0000787485991028214,0.0000787486207475052,"iqtree","bristle_binary_v_an_binary","exp","dependent"
"Root...P.1.0.",0.3396937945725,0.107559653440771,0.0000760561603300443,0.0000762437900885769,"iqtree","bristle_binary_v_an_binary","exp","dependent"
"Root...P.1.1.",0.176623388256,0.0897609851299314,0.0000634706012713593,0.0000634304554336963,"iqtree","bristle_binary_v_an_binary","exp","dependent"
"Lh",-77.9295514161175,2.66070740774791,0.00188140425077183,0.00205338933368619,"iqtree","bristle_binary_v_an_binary","rjhp","independent"
"No.Off.Parmeters",1.853807,0.363135887354631,0.000256775848440654,0.000317428078566918,"iqtree","bristle_binary_v_an_binary","rjhp","independent"
"No.Off.Zero",0.0638255,0.244441885579511,0.000172846514899298,0.00024633232963772,"iqtree","bristle_binary_v_an_binary","rjhp","independent"
"alpha1",0.182524234233,0.286918184985993,0.000202881794249332,0.000210569948781607,"iqtree","bristle_binary_v_an_binary","rjhp","independent"
"beta1",1.2961961101925,0.310258962274446,0.000219386216148162,0.000224111159890321,"iqtree","bristle_binary_v_an_binary","rjhp","independent"
"alpha2",0.230023028059,0.346047818321032,0.000244692758949612,0.000307409757844673,"iqtree","bristle_binary_v_an_binary","rjhp","independent"
"beta2",1.293001506839,0.311303964899101,0.000220125144590414,0.000225320340043101,"iqtree","bristle_binary_v_an_binary","rjhp","independent"
"Root...P.0.0.",0.1099776818825,0.180003305719049,0.000127281558109935,0.000127824026392589,"iqtree","bristle_binary_v_an_binary","rjhp","independent"
"Root...P.0.1.",0.134047183159,0.104970613996422,0.0000742254329821854,0.0000823234020511615,"iqtree","bristle_binary_v_an_binary","rjhp","independent"
"Root...P.1.0.",0.166026263636,0.159852893249086,0.000113033064808718,0.000157880489843699,"iqtree","bristle_binary_v_an_binary","rjhp","independent"
"Root...P.1.1.",0.589948870388,0.299035687717101,0.000211450162601545,0.00023019967899647,"iqtree","bristle_binary_v_an_binary","rjhp","independent"
"RJRates...Shape",0.6566415272125,0.222161347797404,0.000157091795545087,0.000156742505673468,"iqtree","bristle_binary_v_an_binary","rjhp","independent"
"RJRates...Scale",0.6986327724515,0.194533687974027,0.000137556089935663,0.000137577924801664,"iqtree","bristle_binary_v_an_binary","rjhp","independent"
"Lh",-57.753585309132,1.92322892654754,0.00135992821573589,0.00136069681183805,"iqtree","bristle_binary_v_an_binary","rjhp","dependent"
"No.Off.Parmeters",1.1162875,0.322342627178188,0.000227930657543184,0.000249322996668932,"iqtree","bristle_binary_v_an_binary","rjhp","dependent"
"No.Off.Zero",3.352786,0.51245406575476,0.000362359744941808,0.000393252265460252,"iqtree","bristle_binary_v_an_binary","rjhp","dependent"
"q12",0.0007581826215,0.0245389155408199,0.0000173516335818777,0.0000188695681176622,"iqtree","bristle_binary_v_an_binary","rjhp","dependent"
"q13",0.0003302610455,0.0132851012785373,0.00000939398520280382,0.000010366360975367,"iqtree","bristle_binary_v_an_binary","rjhp","dependent"
"q21",3.2911262545595,1.07792550823745,0.000762208436488653,0.000763030442081646,"iqtree","bristle_binary_v_an_binary","rjhp","dependent"
"q24",3.256754904985,1.06458456824651,0.000752774967353657,0.000753468722265606,"iqtree","bristle_binary_v_an_binary","rjhp","dependent"
"q31",2.0604602079425,1.73856663469998,0.00122935225694103,0.00123128372269194,"iqtree","bristle_binary_v_an_binary","rjhp","dependent"
"q34",3.176367072647,1.07945696486845,0.00076329133985753,0.000770185479592385,"iqtree","bristle_binary_v_an_binary","rjhp","dependent"
"q42",2.9066174315685,0.777272768027294,0.000549614845103738,0.00054961518919478,"iqtree","bristle_binary_v_an_binary","rjhp","dependent"
"q43",0.0014900627355,0.0361173581287976,0.0000255388288514158,0.0000274427623374471,"iqtree","bristle_binary_v_an_binary","rjhp","dependent"
"Root...P.0.0.",0.0003575417155,0.00764391270070829,0.00000540506250546881,0.00000693504528656634,"iqtree","bristle_binary_v_an_binary","rjhp","dependent"
"Root...P.0.1.",0.565759569724,0.166389371581085,0.000117655052962353,0.000117988256785415,"iqtree","bristle_binary_v_an_binary","rjhp","dependent"
"Root...P.1.0.",0.286326015978,0.203698020813331,0.000144036251831385,0.000144496767220297,"iqtree","bristle_binary_v_an_binary","rjhp","dependent"
"Root...P.1.1.",0.1475568730845,0.0508913940414437,0.0000359856498307415,0.0000360747977011294,"iqtree","bristle_binary_v_an_binary","rjhp","dependent"
"RJRates...Shape",0.729907258601,0.208759632730599,0.00014761535194182,0.000147449049293867,"iqtree","bristle_binary_v_an_binary","rjhp","dependent"
"RJRates...Scale",0.8242131760375,0.137633631816718,0.0000973216743769337,0.0000973216123239685,"iqtree","bristle_binary_v_an_binary","rjhp","dependent"
"Lh",-77.7227031052275,1.74341750944053,0.00123278234336476,0.0012331719501313,"exabayes","bristle_binary_v_an_binary","uniform","independent"
"alpha1",0.309673143937,0.303604133393169,0.000214680541518575,0.000214680397204878,"exabayes","bristle_binary_v_an_binary","uniform","independent"
"beta1",1.928406213438,0.520292093509111,0.000367902067518038,0.000368168849621447,"exabayes","bristle_binary_v_an_binary","uniform","independent"
"alpha2",0.3041055997515,0.27936945085287,0.000197544033154426,0.000198073033004251,"exabayes","bristle_binary_v_an_binary","uniform","independent"
"beta2",1.2760887623995,0.407254657351134,0.000287972529882791,0.000287826908382289,"exabayes","bristle_binary_v_an_binary","uniform","independent"
"Root...P.0.0.",0.1291498161355,0.106238196547999,0.0000751217492001194,0.0000751862233252665,"exabayes","bristle_binary_v_an_binary","uniform","independent"
"Root...P.0.1.",0.1884372265545,0.132257984363012,0.0000935205176091501,0.0000934732567465993,"exabayes","bristle_binary_v_an_binary","uniform","independent"
"Root...P.1.0.",0.2775655941565,0.16476541521983,0.000116506742406959,0.000116611376272933,"exabayes","bristle_binary_v_an_binary","uniform","independent"
"Root...P.1.1.",0.4048473633905,0.182531655247586,0.000129069371206773,0.000129128714365536,"exabayes","bristle_binary_v_an_binary","uniform","independent"
"Lh",-55.4745219019555,2.16271430475626,0.0015292699506623,0.00152926878898152,"exabayes","bristle_binary_v_an_binary","uniform","dependent"
"q12",1.1352291607595,2.28308941518687,0.00161438800753386,0.00161517569065748,"exabayes","bristle_binary_v_an_binary","uniform","dependent"
"q13",0.6246057297465,0.88194129630564,0.000623626671226172,0.000624891471244255,"exabayes","bristle_binary_v_an_binary","uniform","dependent"
"q21",20.537206743242,18.4663348151094,0.0130576705714251,0.0130576782952831,"exabayes","bristle_binary_v_an_binary","uniform","dependent"
"q24",36.248876394389,29.5237844453642,0.0208764681876069,0.020879508164199,"exabayes","bristle_binary_v_an_binary","uniform","dependent"
"q31",54.210861784742,26.4424759708406,0.0186976540703437,0.018718506567117,"exabayes","bristle_binary_v_an_binary","uniform","dependent"
"q34",45.453901457707,28.1991063278782,0.0199397793078432,0.0199272599652527,"exabayes","bristle_binary_v_an_binary","uniform","dependent"
"q42",4.9700314354265,4.01008399531301,0.00283555758621347,0.00284108299063971,"exabayes","bristle_binary_v_an_binary","uniform","dependent"
"q43",0.8601061601565,0.877700580254453,0.000620628032149292,0.000620469363893739,"exabayes","bristle_binary_v_an_binary","uniform","dependent"
"Root...P.0.0.",0.170230515079,0.0789397542297734,0.0000558188355210722,0.000055818875262239,"exabayes","bristle_binary_v_an_binary","uniform","dependent"
"Root...P.0.1.",0.292381016764,0.0889922107891904,0.0000629269957218192,0.0000629908482847607,"exabayes","bristle_binary_v_an_binary","uniform","dependent"
"Root...P.1.0.",0.3713518848725,0.090774875759254,0.0000641875302107349,0.0000641875092037158,"exabayes","bristle_binary_v_an_binary","uniform","dependent"
"Root...P.1.1.",0.1660365837385,0.0670267772598592,0.0000473950887215267,0.0000474094463559369,"exabayes","bristle_binary_v_an_binary","uniform","dependent"
"Lh",-77.630428369703,1.68333554100667,0.00119029797605814,0.00119243945621515,"exabayes","bristle_binary_v_an_binary","exp","independent"
"alpha1",0.2979320437125,0.289879345255907,0.000204975650756368,0.000205031111974011,"exabayes","bristle_binary_v_an_binary","exp","independent"
"beta1",1.898618639635,0.510168252896532,0.000360743431169231,0.000360929723612538,"exabayes","bristle_binary_v_an_binary","exp","independent"
"alpha2",0.295905170274,0.271445813435875,0.000191941175405205,0.000192224931575626,"exabayes","bristle_binary_v_an_binary","exp","independent"
"beta2",1.2597661602665,0.401380663767837,0.000283818989187395,0.000283645934375773,"exabayes","bristle_binary_v_an_binary","exp","independent"
"Root...P.0.0.",0.127387610752,0.105661306406391,0.000074713826268989,0.0000747541850244296,"exabayes","bristle_binary_v_an_binary","exp","independent"
"Root...P.0.1.",0.187532498602,0.132229792096689,0.000093500582666456,0.0000935006332781952,"exabayes","bristle_binary_v_an_binary","exp","independent"
"Root...P.1.0.",0.2771247533605,0.165062975029279,0.000116717148966029,0.000116717224871874,"exabayes","bristle_binary_v_an_binary","exp","independent"
"Root...P.1.1.",0.4079551370625,0.183202777816653,0.000129543926526367,0.000129543964406072,"exabayes","bristle_binary_v_an_binary","exp","independent"
"Lh",-54.4382493770145,1.89487279699668,0.00133987740424227,0.00134081576267844,"exabayes","bristle_binary_v_an_binary","exp","dependent"
"q12",0.6599732381535,0.851265573738215,0.000601935659780949,0.000602543013452729,"exabayes","bristle_binary_v_an_binary","exp","dependent"
"q13",0.416977223742,0.539018011925257,0.00038114329141404,0.000381143497189334,"exabayes","bristle_binary_v_an_binary","exp","dependent"
"q21",13.928949909223,7.77002518135779,0.00549423749572833,0.00549130556505449,"exabayes","bristle_binary_v_an_binary","exp","dependent"
"q24",9.0005324881085,8.20039704189555,0.00579855635674645,0.00580194068922805,"exabayes","bristle_binary_v_an_binary","exp","dependent"
"q31",17.8266927108765,13.5133737127779,0.00955539818901326,0.00955965529318368,"exabayes","bristle_binary_v_an_binary","exp","dependent"
"q34",12.823176623691,11.5771067864167,0.00818625071519606,0.00817787402768458,"exabayes","bristle_binary_v_an_binary","exp","dependent"
"q42",2.3055180992475,1.14454664194408,0.000809316691902951,0.000807814885251135,"exabayes","bristle_binary_v_an_binary","exp","dependent"
"q43",0.4595608010235,0.487410320755091,0.000344651143026235,0.000345424273858929,"exabayes","bristle_binary_v_an_binary","exp","dependent"
"Root...P.0.0.",0.1299399721595,0.0723683328617984,0.0000511721389097429,0.0000512389869643413,"exabayes","bristle_binary_v_an_binary","exp","dependent"
"Root...P.0.1.",0.352552747354,0.111564967546492,0.0000788883450949816,0.0000789202135683446,"exabayes","bristle_binary_v_an_binary","exp","dependent"
"Root...P.1.0.",0.3402237400745,0.107566739721002,0.0000760611710868492,0.0000760036724076199,"exabayes","bristle_binary_v_an_binary","exp","dependent"
"Root...P.1.1.",0.1772835403155,0.0907999264923811,0.0000642052437540027,0.0000642050919801562,"exabayes","bristle_binary_v_an_binary","exp","dependent"
"Lh",-77.3937314893425,2.61190885796979,0.00184689846531165,0.00202763620414723,"exabayes","bristle_binary_v_an_binary","rjhp","independent"
"No.Off.Parmeters",1.8665905,0.350577333497166,0.000247895609846144,0.000308320975727212,"exabayes","bristle_binary_v_an_binary","rjhp","independent"
"No.Off.Zero",0.060227,0.237906991849479,0.00016822564722846,0.000242323954462315,"exabayes","bristle_binary_v_an_binary","rjhp","independent"
"alpha1",0.172346696062,0.274032018934722,0.000193769898850982,0.000202217483976847,"exabayes","bristle_binary_v_an_binary","rjhp","independent"
"beta1",1.292738237809,0.306490991893875,0.00021672185874075,0.00022154574475007,"exabayes","bristle_binary_v_an_binary","rjhp","independent"
"alpha2",0.216179469014,0.332132943732756,0.000234853456768882,0.000297020609480168,"exabayes","bristle_binary_v_an_binary","rjhp","independent"
"beta2",1.289694834769,0.307376026760148,0.000217347672896278,0.000222636739358541,"exabayes","bristle_binary_v_an_binary","rjhp","independent"
"Root...P.0.0.",0.1069269700485,0.177693026989033,0.000125647944353509,0.000126290752665413,"exabayes","bristle_binary_v_an_binary","rjhp","independent"
"Root...P.0.1.",0.135393766417,0.105881076362818,0.0000748692270954793,0.0000836878630020047,"exabayes","bristle_binary_v_an_binary","rjhp","independent"
"Root...P.1.0.",0.162023266447,0.156035946327084,0.000110334075756741,0.000155268313002566,"exabayes","bristle_binary_v_an_binary","rjhp","independent"
"Root...P.1.1.",0.5956559962525,0.295791734940701,0.000209156341595504,0.000228254387864621,"exabayes","bristle_binary_v_an_binary","rjhp","independent"
"RJRates...Shape",0.655942276714,0.222178188967536,0.000157103704050691,0.000157709849321387,"exabayes","bristle_binary_v_an_binary","rjhp","independent"
"RJRates...Scale",0.6977833240335,0.194819224381472,0.000137757994665643,0.000137772200462733,"exabayes","bristle_binary_v_an_binary","rjhp","independent"
"Lh",-57.6305442652355,1.8589942502764,0.00131450744055724,0.00131866238848501,"exabayes","bristle_binary_v_an_binary","rjhp","dependent"
"No.Off.Parmeters",1.1099865,0.314635534095416,0.00022248091976112,0.000242476109832665,"exabayes","bristle_binary_v_an_binary","rjhp","dependent"
"No.Off.Zero",3.355609,0.511941764423639,0.000361997493196561,0.000390908644226248,"exabayes","bristle_binary_v_an_binary","rjhp","dependent"
"q12",0.000764519183,0.0248642558060967,0.0000175816838896479,0.0000191412284972829,"exabayes","bristle_binary_v_an_binary","rjhp","dependent"
"q13",0.00031501738,0.0132430931155484,0.00000936428094588914,0.000010281730658617,"exabayes","bristle_binary_v_an_binary","rjhp","dependent"
"q21",3.230882132441,1.05009899711794,0.000742532121779291,0.000744127176386627,"exabayes","bristle_binary_v_an_binary","rjhp","dependent"
"q24",3.194373306741,1.03499531477269,0.000731852205572076,0.0007318575828892,"exabayes","bristle_binary_v_an_binary","rjhp","dependent"
"q31",2.0226012832405,1.70908575979138,0.00120850613037785,0.00121032668562456,"exabayes","bristle_binary_v_an_binary","rjhp","dependent"
"q34",3.122912156337,1.05298741866858,0.00074457454424467,0.000752206274254983,"exabayes","bristle_binary_v_an_binary","rjhp","dependent"
